,character_name,dialogue,polarity
3108,joshua,"  Jake, I need your help. You gotta call Finn a whiny baby.",0.4019
3109,joshua,  Butts are for pooping! Do it for Poppy!,0.0
3110,joshua,"  Hey, hey! Finn! Jake! You made it past the fruit witches! Hey, did they make you cry, Finn? Huh? Huh? ,  I bet they did. Alright, now cover your ears, Sue! ,  Jake, I'm almost done with this dungeon. I just have one last monster to fit into this pit I dug. I got him tied up in this building. It's really hard trying to fit him into this pit. He's pretty evil. Ha. ,  You're gonna have a crazy time trying to defeat— ,  WAAAAAH!!",0.4049
3111,joshua,"  Hey, Jake, when Finn finishes this dungeon, play this tape for him...",0.34
3112,joshua,"  Finn! If you're seeing this prerecorded holo-message, it's because you finished the dungeon that I made for you. I'm proud of you. You're gonna do great things in this world. I love you, son.",0.9134
3113,joshua,  Kee Oth Rama Pancake.,0.0
3114,joshua,  I made you boys something. It's babies. Full of babies. ...the family sword. It's made out of—babies.,0.0
3115,joshua,"  Jake, do it for Poppy! ",0.0
3116,joshua,  Don't you blow Poppy's cover!,0.0
3117,joshua,  Don't tell 'im!,0.0
3118,tree trunks," Oh, I hope it's not bad news.",0.6956
3119,tree trunks," Oh, men and their swords... You boys, stop horsing around with my apples!",-0.3595
3120,tree trunks,"  Now, come on over! I baked y'all an apple pie.",0.0
3121,tree trunks,"[' Now, you boys sit down and behave yourselves. Oh!']",0.0
3122,tree trunks,"  Shoo, fly! Get off my apple pie! Huh! ,  A fly landed on my pie. That's no good. ,  Bye-bye.",0.3769
3123,tree trunks,"  Flies wanted it, they can have it.",0.0
3124,tree trunks,"  Anyways, don't y'all worry 'cause the new pie is coming in the wag of a lamb's tail.",0.2973
3125,tree trunks,  Here you are.,0.0
3126,tree trunks,  What you think?,0.0
3127,tree trunks,"  Oh, Jake, thank you, but that ain't the best apple pie.",-0.5862
3128,tree trunks,"  Finn, what would you do if you could do anything?",0.0
3129,tree trunks,  I would go pick an apple.,0.0
3130,tree trunks,  This apple ain't like the apples that I pick. They say it's the apple of apples; rarest kind of all. Legends call it the Crystal Gem Apple.,-0.2755
3131,tree trunks,  I've heard that it grows at the deepest end of the Evil Dark Forest.,-0.6597
3132,tree trunks,"  What? Me? Oh, no I'm just a cute little elephant. I'm not cut out for adventuring.",0.741
3133,tree trunks,  Really? You think I can handle the Scary Dark Forest?,-0.5514
3134,tree trunks,  Okay. I'll do it. Call me... Adventurer Tree Trunks.,0.4767
3135,tree trunks,  I love being so high up from the ground!,0.6696
3136,tree trunks,  I wanna try!,0.0
3137,tree trunks,  Heeheehee! It's like some cookie dough!,0.4738
3138,tree trunks,"  Oh, hello there.",0.0
3139,tree trunks,"  An eye and a mouth. Well, I think I got the perfect thing for him or her... stickers!",0.7263
3140,tree trunks,"  Here's a rainbow sticker, and here's a scratch-and-sniff sticker. Smells just like a pickle. Oh, and this one is a holographic unicorn, but it doesn't have a horn.",0.1901
3141,tree trunks,"  Oh, now, whatcha doing?",0.0
3142,tree trunks,"  Yes, I thought it needed some tender love and affection. Oh, what a pretty butterfly!",0.9299
3143,tree trunks,"  And here's your teacup, and here's my teacup.",0.0
3144,tree trunks,"  And here's your sandwich. Oops, you dropped it.",0.0
3145,tree trunks,"  Oh, hey, Finn.",0.0
3146,tree trunks,"  Patience, boys. There's enough tea for everyone.",0.0
3147,tree trunks,"  Oh, Finn. What a nice hug.",0.7096
3148,tree trunks,"  Oh, Finn. That tea party was crummier than a big old biscuit.",0.4019
3149,tree trunks,  Are you mad at me?,-0.4939
3150,tree trunks,  J-Jake I think Finn is getting jacked up again.,0.0
3151,tree trunks,  I think I know a way to help him out.,0.4019
3152,tree trunks,  But I thought Finn told me that I was a top notch adventurer. And my adventurer instincts tell me to seduce that tentacle critter with my womanly charms and elephant prowess.,0.8922
3153,tree trunks,  I'm helping you by tempting this guy with my body.,0.296
3154,tree trunks,"  Even brain beasts get lonely, Finn!",-0.4199
3155,tree trunks,  I did it! I helped! I'm the sexiest adventurer in the world!,0.4724
3156,tree trunks,  I'm going home now.,0.0
3157,tree trunks,"  Don't follow me. Oh, Finn... You shouldn't yell at cuties that just wanna help you. OH!",0.0936
3158,tree trunks,  OH!,0.0
3159,tree trunks,"  Finn, I found the crystal gem apple.",0.0
3160,tree trunks,"  That's precious, Finn, and I'll accept your apology if you let me kiss your cheek.",0.8519
3161,tree trunks,"  Alright, I promise I will.",0.5106
3162,tree trunks,  Hey! It's my butterfly-friend. That's precious.,0.6114
3163,tree trunks,  Okay!,0.2942
3164,tree trunks," Yes, Finn, it's me, Tree Trunks. ,  but in this world I am known as Quartzion the Crystal Queen.",0.2144
3165,tree trunks," Oh, I'm more than alive, Finn. After I ate that Crystal Apple in the scary dark forest, I was transported to this crystal dimension where I become ruler of the crystal men. And the crystal men are all in love with me.",0.5965
3166,tree trunks," Yes, yes I know, but you love... is not enough ,  I wanted you, Finn, so you could be transformed into my sexy crystal king.",0.8074
3167,tree trunks," Finn, it's not sexy for a king to call his queen bananas! ",-0.471
3168,tree trunks," Whoa there, don't you put your junk on my trunk! ",0.0
3169,tree trunks," Marry me, Finn, we can snuggle through time and space and kiss each other in an alternate dimensional place.",0.4215
3170,tree trunks," Oh, dear.",0.3818
3171,tree trunks," Oh, Jake, I was behaving so inappropriately I'm so embarrassed.",-0.5009
3172,tree trunks," Oh, Finn, I was trapped here for so long and all I could think about was you and how your so nice to me and I, and I just wanted to say... I think... you're cute and I like you.",0.6924
3173,tree trunks," Finn, when we get home, it's apple pie time.",0.0
3174,tree trunks, Apples... my apples...,0.0
3175,tree trunks," You! ,  You took my apples! ",0.0
3176,tree trunks," Finn... and, and Jake?",0.0
3177,tree trunks, They took 'em. They took all of 'em.,0.0
3178,tree trunks," Apples. My apples that I raised with love from, from mere seedlings. Without my special apples, I won't be able to bake any more apple pies.",0.4482
3179,tree trunks," Let me show you the crime scene. ,  You see, boys: scads of apple trees but, but no apples.",-0.6187
3180,tree trunks," No, Finn, they didn't touch my rocks, or my birds, or my flowers, or, or nothing.",-0.296
3181,tree trunks," Oh, no, Finn. I take great care to assure that-that I'm loved by even the most heinous cretins—",0.9081
3182,tree trunks, Uh!,0.0
3183,tree trunks," Ne'er-do-wells? They stole my apples. ,  I'm gonna sass those boys up nasty!",-0.5983
3184,tree trunks," Okay, you two, let's get going.",0.2263
3185,tree trunks," Oh, my!",0.0
3186,tree trunks," Okay, I won't.",0.2263
3187,tree trunks, Where's my dang apples?,0.0
3188,tree trunks," This, this toilet paper's drying my mouth all up.",0.0
3189,tree trunks," Oh, I look just like an army brat!",0.4199
3190,tree trunks, Finn? Finn.,0.0
3191,tree trunks," This could be dangerous, a-and if you want to go back home, I understand, but I need to do this.",-0.2263
3192,tree trunks," Um, sir? ,  I promise if you let us go, we won't tell no one about your apples.",0.4919
3193,tree trunks,,0.0
3194,tree trunks, But we're never gonna find those apples.,0.0
3195,tree trunks," With all due respect, Mr. Pig, sir, my apples were stolen by a dirty, rotten criminal who needs to be put in jail.",-0.8658
3196,tree trunks," Well, I hate to tell you this, boys, but there's no apples in this closet. ,  You see, uh, I'm the only one who knows how to open this closet. ",-0.5574
3197,tree trunks," Oh, so I was the apple thief after all.",-0.5267
3198,tree trunks," No, Finn, I'm a criminal, ,  and I need to pay the price.",-0.7184
3199,tree trunks," Uh, this is Tree Trunks. I've done somethin' horrible, and I want you to come over and arrest me.",-0.6808
3200,tree trunks," Thank you, Finn and Jake, but I won't let myself slip away from such a terrible crime. Goodbye.",-0.8462
3201,tree trunks, Does this mean I'm innocent?,0.34
3202,tree trunks, I'ma bake you the biggest and the tastiest apple pie you boys ever tasted. ,0.0
3203,tree trunks," Uh, you boys better stick around if you want a bite of my apple pie. ",0.4939
3204,tree trunks,,0.0
3205,tree trunks,[' Huh?'],0.0
3206,tree trunks,"  Oh my, look who's here! Yoo-hoo! ",0.0
3207,tree trunks,"  Howdy, Jake! Howdy, Finn!",0.0
3208,tree trunks,"  Mr. Pig's been so kind helpin' me, hehe, tend to my rose garden.",0.656
3209,tree trunks,  Cool cool cool cool!,0.8172
3210,tree trunks,"  Oh, you all are so early that I haven't even started! ",0.0
3211,tree trunks,"  There you are, what are you boys chattin' about? Hmmm?",0.0
3212,tree trunks,"  Mr. Pig, what's going on?",0.0
3213,tree trunks,  Ohhhhh!,0.0
3214,tree trunks,"  Shush. I feel the same. I have a feeling that this is the feeling others call... love. ,  What should we do then?",0.7351
3215,tree trunks,"  Uh... Yeah, Jake, yeah! ",0.5707
3216,tree trunks,"  Oh Jake, I tried to bake an apple pie, but this cutie kept distracting me. ",0.2529
3217,tree trunks,"  Princess, how's about a slow song so me and my man can dance cheek to cheek. ",0.0
3218,tree trunks,  Why's everybody givin' me the hairy eyeball?,0.0
3219,tree trunks,  They don't want us to flaunt what we have?,-0.0572
3220,tree trunks,"  We're trying to hide our love, but it's so difficult!",-0.5274
3221,tree trunks,"  But Finn, an unmarried couple living together one roof, that's undecent!",0.0
3222,tree trunks,  We don't wanna rush things-,0.0
3223,tree trunks,  -we need time to get to know each other.,0.0
3224,tree trunks,  Nooo!,0.0
3225,tree trunks,  Sweet meat!,0.5093
3226,tree trunks,"  I don't know what I'm going to do without him, Finn!",0.0
3227,tree trunks,"["" Dream of love... Is it really over? Can I overcome these tears? I close my eyes, feel that he's still with me. Still standing with me here...""]",0.1179
3228,tree trunks,"["" And even though, we ain't allowed to be together. I cross my heart and promise to be true.""]",0.3182
3229,tree trunks,"["" I close my eyes, and feel his arms around me, in my dreams... he's not so far away.""]",0.0
3230,tree trunks,[' La da da la da da mmm deedle dee...'],0.0
3231,tree trunks,"  Oh! He he! Boys. Your manners. ,  Oh! Whoops! Oh!",0.0
3232,tree trunks,  Excuse me sir. I wasn’t looking where I was-,0.0772
3233,tree trunks,[' Oh no! Heavens no!'],0.2695
3234,tree trunks," Yes thank you. I-I heard a man calling out to me “Oh Tree Trunks!” So I said who’s calling? I don’t know. So I looked and he was making a RUDE gesture. ,  It left a sour taste in my mouth!",0.2619
3235,tree trunks,  “T...”,0.0
3236,tree trunks,  “R...”,0.0
3237,tree trunks,  “E...”,0.0
3238,tree trunks,  “E...”,0.0
3239,tree trunks,  “E”! ,0.0
3240,tree trunks,"  Uggh! I’m sorry, but the wheels of justice spin too slowly! ,  I’m going to have to take the law into my own hands!",0.745
3241,tree trunks,"  Thank you all for coming! The police have failed me in my time of need! So I’ve brought you here together. A posse! ,  I made you all blackjacks ,  in case things get…uuugly. I stuffed some of my stockings with balled up newspapers. I made a big one for you, because you’re so strong. ,  Alright then! ,  Let’s clean up these streets! ,  Oh there he is! Oh my goodness!",0.9116
3242,tree trunks,[' Oh. Why. It’s just a statue. I-I-I don’t understand. I-It was so rude before. '],-0.5949
3243,tree trunks,  Oooh!,0.0
3244,tree trunks,[' Wonderful! '],0.6114
3245,tree trunks,"  Shelby. Shelby, wake up.",0.0
3246,tree trunks,"  Uh, you've been snoozing on my dome. I just woke up in this room with these fellas: Nectar, Ice Cream, and one of the Lemoncarbs.",0.0
3247,tree trunks,  What are those awful words?,-0.4588
3248,tree trunks,"  Beyond this room are a thousand rooms, outside of them still more.",0.0
3249,tree trunks,"  Oh! The room is trying to hug us! ,  Oh no!",0.4168
3250,tree trunks,  W- We're trapped!,-0.5707
3251,tree trunks,  I can make an apple pie for all of us.,0.0
3252,tree trunks,  If you want a taste of my juicy apple pie you better be nice. You got that?,0.7184
3253,tree trunks,"  Okay, that's better, now let's see about this pie business.",0.5859
3254,tree trunks,"  All right, gentlemen. Have a look at my luscious, gooey apple pie.",0.0
3255,tree trunks,"  Golly, how we ever gonna worm our way out of this... fishy situation?",0.0
3256,tree trunks,"  Oh, that's warm on my undercarriage.",0.2263
3257,tree trunks,"  Bleh! Wow, that was heavy, man.",0.6239
3258,tree trunks,"  Aw yeah, I've been reborn!",0.3595
3259,tree trunks,  Let's go then!,0.0
3260,tree trunks,"  Look out,  Shelby!",0.0
3261,tree trunks,"  Oh, step back, you all. ",0.0
3262,tree trunks,"  Don't criticize my running, Shelby.",0.2924
3263,tree trunks,"  Yes, I'm getting a weird feeling in my stomach, and I think it's 'cause of you, Mr. Wizard you'd better fess up to whatever you're doing. ,  I got no time for nobody dancing around and acting fool at my expense. ,  I'm Tree Trunks and people know I'm kind and honest, that's why people like me. ",0.8591
3264,tree trunks,  So stop sellin' fib-bibs and give it straight! ,-0.2228
3265,tree trunks,  What's it do?,0.0
3266,tree trunks,"  Uh, like an ashtray?",0.3612
3267,tree trunks,  C'mon Ice Cream. We-we're leavin' ,0.0
3268,tree trunks,"  Oh, Mister Lemoncarb ate it.",0.0
3269,tree trunks," Oh, we always come here when we want to shake it, Finn. It's the only triple cray-rated disco in all of Ooo.",-0.1027
3270,tree trunks," Oh, hey, Princess. Wow, you look prettier than a sippy cup in a snowbank.",0.7845
3271,tree trunks," Oh, well, uh, Princess, I appreciate your generosity going to all this trouble to hijack my wedding and all, but you can't perform the ceremony.",0.3585
3272,tree trunks," Uh, well, I'm sorry, but I just don't recognize your quote unquote ""authority"" on such matters. I can only be married by His Holiness, the One True King of Ooo.",0.6428
3273,tree trunks, Now I know...,0.0
3274,tree trunks," Why, yes, but...",0.4019
3275,tree trunks," Oh, dear. Mama, I'm afraid I've offended the Princess.",0.1531
3276,tree trunks," Mama, please! Please don't call him a saucy fine bologna factory!",0.717
3277,tree trunks," Oh, my perfect day. What else could go wrong?",0.1531
3278,tree trunks, Shh...,0.0
3279,tree trunks, Don't hurry this. ,0.0
3280,tree trunks, I...,0.0
3281,tree trunks, I...,0.0
3282,tree trunks, do... oh ,0.0
3283,tree trunks, Oh!,0.0
3284,tree trunks," Princess Bubblegum, you have gone too far. We stand together against your tyranny.",0.0
3285,tree trunks," Your prison may hold one of us, but it may not hold all of us.",-0.2846
3286,tree trunks," Oh, poor Tree Trunks. Wait, where's my mama? Has anyone seen my... oh!",-0.5255
3287,tree trunks," No, Mama. Well I guess this is it, sweetie. ,  Oh, oh no, the elephant graveyard is calling me now. Okay, hold your horses, I'm coming!",0.2244
3288,tree trunks," Hey yeah! King of Ooo, will you do the honors?",0.6996
3289,tree trunks," Oh, dear.",0.3818
3290,tree trunks, Huh?,0.0
3291,tree trunks," Yeah, that really stunk.",-0.1761
3292,tree trunks, But... the King's word is law. I can perform my own dang ceremony?,0.0
3293,tree trunks, I'll try. I guess it's time. A-are you ready?,0.3612
